port,product,count,year,classification
La Rochelle,Diverses marchandises,7,1789,portic_standardized_fr
La Rochelle,Eau-de-vie,4,1789,portic_standardized_fr
La Rochelle,Futailles vides,2,1789,portic_standardized_fr
La Rochelle,Fèves,1,1789,portic_standardized_fr
La Rochelle,Lest,6,1789,portic_standardized_fr
La Rochelle,Planches,15,1789,portic_standardized_fr
La Rochelle,Pêche à la morue,7,1789,portic_standardized_fr
La Rochelle,Sardines,1,1789,portic_standardized_fr
La Rochelle,Sel,1,1789,portic_standardized_fr
La Rochelle,Vide,52,1789,portic_standardized_fr
La Rochelle,Vieux Fer,1,1789,portic_standardized_fr
La Rochelle,Vin,17,1789,portic_standardized_fr
La Rochelle,Vinaigre,4,1789,portic_standardized_fr
La Rochelle,à l'aventure,2,1789,portic_standardized_fr
La Tranche-sur-Mer,Ail,17,1789,portic_standardized_fr
La Tranche-sur-Mer,Diverses marchandises,1,1789,portic_standardized_fr
La Tranche-sur-Mer,Echalotte,14,1789,portic_standardized_fr
La Tranche-sur-Mer,Haricots blancs,2,1789,portic_standardized_fr
La Tranche-sur-Mer,Marchandises,1,1789,portic_standardized_fr
La Tranche-sur-Mer,Oignons,20,1789,portic_standardized_fr
La Tremblade,Planches,1,1789,portic_standardized_fr
La Tremblade,Vide,1,1789,portic_standardized_fr
Le Chapus,Vide,1,1789,portic_standardized_fr
Le Chapus,Vin,1,1789,portic_standardized_fr
Le Château-d'Oléron,Bouteilles ,1,1789,portic_standardized_fr
Le Château-d'Oléron,Cargaison inconnue,39,1789,portic_standardized_fr
Le Château-d'Oléron,Eau-de-vie,1,1789,portic_standardized_fr
Le Château-d'Oléron,Oignons,2,1789,portic_standardized_fr
Le Château-d'Oléron,Vide,12,1789,portic_standardized_fr
Les Sables-d'Olonne,Beurre,1,1789,portic_standardized_fr
Les Sables-d'Olonne,Bois,2,1789,portic_standardized_fr
Les Sables-d'Olonne,Bois de construction,6,1789,portic_standardized_fr
Les Sables-d'Olonne,Bois merrain,2,1789,portic_standardized_fr
Les Sables-d'Olonne,Bois à brûler,17,1789,portic_standardized_fr
Les Sables-d'Olonne,Cargaison inconnue,2,1789,portic_standardized_fr
Les Sables-d'Olonne,Charbon de bois,6,1789,portic_standardized_fr
Les Sables-d'Olonne,Charbon de terre,1,1789,portic_standardized_fr
Les Sables-d'Olonne,Diverses marchandises,1,1789,portic_standardized_fr
Les Sables-d'Olonne,Futailles vides,3,1789,portic_standardized_fr
Les Sables-d'Olonne,Gréments de navire,4,1789,portic_standardized_fr
Les Sables-d'Olonne,Hardes,1,1789,portic_standardized_fr
Les Sables-d'Olonne,Hardes de mer,1,1789,portic_standardized_fr
Les Sables-d'Olonne,Huile de poisson,1,1789,portic_standardized_fr
Les Sables-d'Olonne,Huitres,1,1789,portic_standardized_fr
Les Sables-d'Olonne,Lest,27,1789,portic_standardized_fr
Les Sables-d'Olonne,Marchandises permises,13,1789,portic_standardized_fr
Les Sables-d'Olonne,Morue verte,16,1789,portic_standardized_fr
Les Sables-d'Olonne,Planches,1,1789,portic_standardized_fr
Les Sables-d'Olonne,Poterie,2,1789,portic_standardized_fr
Les Sables-d'Olonne,Pêche à la morue,32,1789,portic_standardized_fr
Les Sables-d'Olonne,Pêche à la sardine,4,1789,portic_standardized_fr
Les Sables-d'Olonne,Sardines salées,5,1789,portic_standardized_fr
Les Sables-d'Olonne,Sel,106,1789,portic_standardized_fr
Les Sables-d'Olonne,Son,1,1789,portic_standardized_fr
Les Sables-d'Olonne,Ustensiles de pêche,36,1789,portic_standardized_fr
Les Sables-d'Olonne,Vin,2,1789,portic_standardized_fr
Les Sables-d'Olonne,Vivres,32,1789,portic_standardized_fr
Les Sables-d'Olonne,Voiles,1,1789,portic_standardized_fr
Les Sables-d'Olonne,à l'aventure,5,1789,portic_standardized_fr
Marans,Avoine,5,1789,portic_standardized_fr
Marans,Blé,18,1789,portic_standardized_fr
Marans,Bois,153,1789,portic_standardized_fr
Marans,Bois de construction,3,1789,portic_standardized_fr
Marans,Bois merrain,7,1789,portic_standardized_fr
Marans,Bois à brûler,6,1789,portic_standardized_fr
Marans,Briques,1,1789,portic_standardized_fr
Marans,Cargaison inconnue,1,1789,portic_standardized_fr
Marans,Cendre,1,1789,portic_standardized_fr
Marans,Chanvre,8,1789,portic_standardized_fr
Marans,Charbon,2,1789,portic_standardized_fr
Marans,Farine,47,1789,portic_standardized_fr
Marans,Feuillard,36,1789,portic_standardized_fr
Marans,Froment,5,1789,portic_standardized_fr
Marans,Fumier,1,1789,portic_standardized_fr
Marans,Fèves,21,1789,portic_standardized_fr
Marans,Grain,152,1789,portic_standardized_fr
Marans,Graines de lin,1,1789,portic_standardized_fr
Marans,Lest,142,1789,portic_standardized_fr
Marans,Lin,1,1789,portic_standardized_fr
Marans,Meule de moulin,1,1789,portic_standardized_fr
Marans,Moutarde,2,1789,portic_standardized_fr
Marans,Oignons,1,1789,portic_standardized_fr
Marans,Orge,7,1789,portic_standardized_fr
Marans,Pierres,1,1789,portic_standardized_fr
Marans,Poisson,1,1789,portic_standardized_fr
Marans,Son,1,1789,portic_standardized_fr
Marans,Terre,2,1789,portic_standardized_fr
Marans,Vesces,2,1789,portic_standardized_fr
Marans,Vide,52,1789,portic_standardized_fr
Marans,Vin,3,1789,portic_standardized_fr
Marans,Vinaigre,3,1789,portic_standardized_fr
Marennes,Beurre,5,1789,portic_standardized_fr
Marennes,Bois de chauffage,3,1789,portic_standardized_fr
Marennes,Bois de construction,1,1789,portic_standardized_fr
Marennes,Bouteilles ,8,1789,portic_standardized_fr
Marennes,Cargaison inconnue,19,1789,portic_standardized_fr
Marennes,Carreaux,1,1789,portic_standardized_fr
Marennes,Diverses marchandises,1,1789,portic_standardized_fr
Marennes,Eau-de-vie,25,1789,portic_standardized_fr
Marennes,Futailles vides,2,1789,portic_standardized_fr
Marennes,Fèves,8,1789,portic_standardized_fr
Marennes,Huitres,2,1789,portic_standardized_fr
Marennes,Lest,36,1789,portic_standardized_fr
Marennes,Marchandises d'un naufrage,1,1789,portic_standardized_fr
Marennes,Meubles,3,1789,portic_standardized_fr
Marennes,Moules ,1,1789,portic_standardized_fr
Marennes,Passagers,1,1789,portic_standardized_fr
Marennes,Salaisons,1,1789,portic_standardized_fr
Marennes,Sel,1301,1789,portic_standardized_fr
Marennes,Vide,30,1789,portic_standardized_fr
Marennes,Vin,64,1789,portic_standardized_fr
Marennes,Vinaigre,4,1789,portic_standardized_fr
Martrou,Bois à brûler,2,1789,portic_standardized_fr
Martrou,Fagots,2,1789,portic_standardized_fr
Moricq,Blé,19,1789,portic_standardized_fr
Moricq,Bois,2,1789,portic_standardized_fr
Moricq,Bois de construction,17,1789,portic_standardized_fr
Moricq,Bois merrain,1,1789,portic_standardized_fr
Moricq,Bois à brûler,55,1789,portic_standardized_fr
Moricq,Charbon,26,1789,portic_standardized_fr
Moricq,Eau-de-vie,1,1789,portic_standardized_fr
Moricq,Feuillard,6,1789,portic_standardized_fr
Moricq,Froment,1,1789,portic_standardized_fr
Moricq,Futailles vides,1,1789,portic_standardized_fr
Moricq,Grain,1,1789,portic_standardized_fr
Moricq,Orge,1,1789,portic_standardized_fr
Moricq,Planches,1,1789,portic_standardized_fr
Moricq,Poterie,2,1789,portic_standardized_fr
Moricq,Seigle,3,1789,portic_standardized_fr
Moricq,Vide,3,1789,portic_standardized_fr
Moricq,Vin,3,1789,portic_standardized_fr
Moricq,Vinaigre,2,1789,portic_standardized_fr
Mortagne,Bois merrain,1,1789,portic_standardized_fr
Mortagne,Cargaison inconnue,2,1789,portic_standardized_fr
Mortagne,Eau-de-vie,3,1789,portic_standardized_fr
Mortagne,Lest,10,1789,portic_standardized_fr
Mortagne,Vide,1,1789,portic_standardized_fr
Mortagne,Vin,2,1789,portic_standardized_fr
Mortagne,à l'aventure,1,1789,portic_standardized_fr
Noirmoutier,Bois merrain,1,1789,portic_standardized_fr
Noirmoutier,Cargaison inconnue,5,1789,portic_standardized_fr
Noirmoutier,Cendre,13,1789,portic_standardized_fr
Noirmoutier,Cendre de varech,7,1789,portic_standardized_fr
Noirmoutier,Eau-de-vie,3,1789,portic_standardized_fr
Noirmoutier,Farine,2,1789,portic_standardized_fr
Noirmoutier,Froment,28,1789,portic_standardized_fr
Noirmoutier,Futailles vides,11,1789,portic_standardized_fr
Noirmoutier,Fèves,7,1789,portic_standardized_fr
Noirmoutier,Lest,9,1789,portic_standardized_fr
Noirmoutier,Moutarde,1,1789,portic_standardized_fr
Noirmoutier,Pêche au poisson frais,2,1789,portic_standardized_fr
Noirmoutier,Sel,197,1789,portic_standardized_fr
Noirmoutier,Soude,14,1789,portic_standardized_fr
Noirmoutier,Vide,1,1789,portic_standardized_fr
Noirmoutier,Vin,6,1789,portic_standardized_fr
Ribérou,Bois,1,1789,portic_standardized_fr
Ribérou,Bois de construction,12,1789,portic_standardized_fr
Ribérou,Bois à brûler,87,1789,portic_standardized_fr
Ribérou,Bordage,1,1789,portic_standardized_fr
Ribérou,Cargaison inconnue,1,1789,portic_standardized_fr
Ribérou,Cercles,2,1789,portic_standardized_fr
Ribérou,Charbon de bois,8,1789,portic_standardized_fr
Ribérou,Charbon de terre,1,1789,portic_standardized_fr
Ribérou,Chaux,88,1789,portic_standardized_fr
Ribérou,Copeaux et pièces de bois,1,1789,portic_standardized_fr
Ribérou,Cérises,1,1789,portic_standardized_fr
Ribérou,Diverses marchandises,1,1789,portic_standardized_fr
Ribérou,Eau-de-vie,15,1789,portic_standardized_fr
Ribérou,Fagots,91,1789,portic_standardized_fr
Ribérou,Fourrage,9,1789,portic_standardized_fr
Ribérou,Fromage,2,1789,portic_standardized_fr
Ribérou,Fruits,1,1789,portic_standardized_fr
Ribérou,Fèves,1,1789,portic_standardized_fr
Ribérou,Grain,1,1789,portic_standardized_fr
Ribérou,Lest,165,1789,portic_standardized_fr
Ribérou,Meubles,1,1789,portic_standardized_fr
Ribérou,Morue,1,1789,portic_standardized_fr
Ribérou,Morue sèche,1,1789,portic_standardized_fr
Ribérou,Noix,1,1789,portic_standardized_fr
Ribérou,Salaisons,1,1789,portic_standardized_fr
Ribérou,Sel,1,1789,portic_standardized_fr
Ribérou,Terre de Broue [pour verrerie],8,1789,portic_standardized_fr
Ribérou,Verge de moulin,1,1789,portic_standardized_fr
Ribérou,Vide,2,1789,portic_standardized_fr
Ribérou,Vin,28,1789,portic_standardized_fr
Ribérou,à l'aventure,1,1789,portic_standardized_fr
Rochefort,Avoine,2,1789,portic_standardized_fr
Rochefort,Beurre,2,1789,portic_standardized_fr
Rochefort,Biscuits,6,1789,portic_standardized_fr
Rochefort,Bière,1,1789,portic_standardized_fr
Rochefort,Blé,2,1789,portic_standardized_fr
Rochefort,Bois,2,1789,portic_standardized_fr
Rochefort,Bois de construction,12,1789,portic_standardized_fr
Rochefort,Bois merrain,23,1789,portic_standardized_fr
Rochefort,Bois à brûler,2,1789,portic_standardized_fr
Rochefort,Café,1,1789,portic_standardized_fr
Rochefort,Canons,1,1789,portic_standardized_fr
Rochefort,Cargaison inconnue,5,1789,portic_standardized_fr
Rochefort,Cendre,6,1789,portic_standardized_fr
Rochefort,Charbon de bois,2,1789,portic_standardized_fr
Rochefort,Charbon de terre,2,1789,portic_standardized_fr
Rochefort,Coton,1,1789,portic_standardized_fr
Rochefort,Cuivre,1,1789,portic_standardized_fr
Rochefort,Diverses marchandises,20,1789,portic_standardized_fr
Rochefort,Eau-de-vie,14,1789,portic_standardized_fr
Rochefort,Etoupe,1,1789,portic_standardized_fr
Rochefort,Farine,1,1789,portic_standardized_fr
Rochefort,Froment,1,1789,portic_standardized_fr
Rochefort,Futailles vides,5,1789,portic_standardized_fr
Rochefort,Goudron,1,1789,portic_standardized_fr
Rochefort,Grain,2,1789,portic_standardized_fr
Rochefort,Graines de lin,3,1789,portic_standardized_fr
Rochefort,Huile,1,1789,portic_standardized_fr
Rochefort,Lard salé,1,1789,portic_standardized_fr
Rochefort,Lest,5,1789,portic_standardized_fr
Rochefort,Marchandises permises,7,1789,portic_standardized_fr
Rochefort,Marchandises pour la traite négrière,2,1789,portic_standardized_fr
Rochefort,Morue sèche,1,1789,portic_standardized_fr
Rochefort,Pierre de taille,4,1789,portic_standardized_fr
Rochefort,Pierres,1,1789,portic_standardized_fr
Rochefort,Planches,1,1789,portic_standardized_fr
Rochefort,Pois,1,1789,portic_standardized_fr
Rochefort,Poudre à canon,2,1789,portic_standardized_fr
Rochefort,Résine,1,1789,portic_standardized_fr
Rochefort,Salaisons,2,1789,portic_standardized_fr
Rochefort,Sardines,7,1789,portic_standardized_fr
Rochefort,Sardines pressées de Bretagne,1,1789,portic_standardized_fr
Rochefort,Son,2,1789,portic_standardized_fr
Rochefort,Sucre,3,1789,portic_standardized_fr
Rochefort,Suif,1,1789,portic_standardized_fr
Rochefort,Verre cassé,1,1789,portic_standardized_fr
Rochefort,Vide,223,1789,portic_standardized_fr
Rochefort,Vieux cordages,1,1789,portic_standardized_fr
Rochefort,Vin,17,1789,portic_standardized_fr
Royan,Lest,15,1789,portic_standardized_fr
Saint-Denis d'Oléron,Café,1,1789,portic_standardized_fr
Saint-Denis d'Oléron,Eau-de-vie,14,1789,portic_standardized_fr
Saint-Denis d'Oléron,Lest,13,1789,portic_standardized_fr
Saint-Denis d'Oléron,Soude,7,1789,portic_standardized_fr
Saint-Denis d'Oléron,Vide,1,1789,portic_standardized_fr
Saint-Denis d'Oléron,Vin,33,1789,portic_standardized_fr
Saint-Gilles-sur-Vie,Cargaison inconnue,4,1789,portic_standardized_fr
Saint-Gilles-sur-Vie,Froment,27,1789,portic_standardized_fr
Saint-Gilles-sur-Vie,Futailles vides,2,1789,portic_standardized_fr
Saint-Gilles-sur-Vie,Fèves,4,1789,portic_standardized_fr
Saint-Gilles-sur-Vie,Lentilles,5,1789,portic_standardized_fr
Saint-Gilles-sur-Vie,Meubles,1,1789,portic_standardized_fr
Saint-Gilles-sur-Vie,Méture,1,1789,portic_standardized_fr
Saint-Gilles-sur-Vie,Pêche à la sardine,6,1789,portic_standardized_fr
Saint-Gilles-sur-Vie,Sel,41,1789,portic_standardized_fr
Saint-Gilles-sur-Vie,Vin,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Beurre,4,1789,portic_standardized_fr
Saint-Martin-de-Ré,Blé,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Bois,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Bois de construction,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Bois merrain,3,1789,portic_standardized_fr
Saint-Martin-de-Ré,Bois à brûler,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Café,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Canons,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Cargaison inconnue,8,1789,portic_standardized_fr
Saint-Martin-de-Ré,Cendre,2,1789,portic_standardized_fr
Saint-Martin-de-Ré,Charbon,3,1789,portic_standardized_fr
Saint-Martin-de-Ré,Chaux,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Eau-de-vie,26,1789,portic_standardized_fr
Saint-Martin-de-Ré,Fagots,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Faïence,3,1789,portic_standardized_fr
Saint-Martin-de-Ré,Fer,2,1789,portic_standardized_fr
Saint-Martin-de-Ré,Futailles vides,2,1789,portic_standardized_fr
Saint-Martin-de-Ré,Fèves,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Grain,2,1789,portic_standardized_fr
Saint-Martin-de-Ré,Laine,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Lest,212,1789,portic_standardized_fr
Saint-Martin-de-Ré,Marchandises permises,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Moules ,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Orge,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Pierres,3,1789,portic_standardized_fr
Saint-Martin-de-Ré,Planches,68,1789,portic_standardized_fr
Saint-Martin-de-Ré,Plâtre,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Pêche au poisson frais,3,1789,portic_standardized_fr
Saint-Martin-de-Ré,Résine,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Sardines,5,1789,portic_standardized_fr
Saint-Martin-de-Ré,Sel,49,1789,portic_standardized_fr
Saint-Martin-de-Ré,Sucre,1,1789,portic_standardized_fr
Saint-Martin-de-Ré,Vide,24,1789,portic_standardized_fr
Saint-Martin-de-Ré,Vin,31,1789,portic_standardized_fr
Saint-Martin-de-Ré,Vinaigre,10,1789,portic_standardized_fr
Saint-Martin-de-Ré,Vinatérie,7,1789,portic_standardized_fr
Saint-Martin-de-Ré,à l'aventure,1,1789,portic_standardized_fr
Saint-Michel-en-l'Herm,Blé,1,1789,portic_standardized_fr
Saint-Michel-en-l'Herm,Cargaison inconnue,65,1789,portic_standardized_fr
Saint-Michel-en-l'Herm,Eau-de-vie,1,1789,portic_standardized_fr
Saint-Michel-en-l'Herm,Planches,1,1789,portic_standardized_fr
Saint-Michel-en-l'Herm,Vide,3,1789,portic_standardized_fr
Saint-Michel-en-l'Herm,Vinaigre,2,1789,portic_standardized_fr
Seudre,Beurre,2,1789,portic_standardized_fr
Seudre,Cargaison inconnue,25,1789,portic_standardized_fr
Seudre,Vide,1,1789,portic_standardized_fr
Seudre,Vin,3,1789,portic_standardized_fr
Soubise,Diverses marchandises,1,1789,portic_standardized_fr
Soubise,Fèves,2,1789,portic_standardized_fr
Soubise,Lest,1,1789,portic_standardized_fr
Soubise,Planches,1,1789,portic_standardized_fr
Soubise,Pêche à la morue,1,1789,portic_standardized_fr
Soubise,Sel,1,1789,portic_standardized_fr
Soubise,Vide,3,1789,portic_standardized_fr
Soubise,Vin,1,1789,portic_standardized_fr
Soubise,Vinaigre,2,1789,portic_standardized_fr
Tonnay-Charente,Blé,1,1789,portic_standardized_fr
Tonnay-Charente,Bois,15,1789,portic_standardized_fr
Tonnay-Charente,Bois à brûler,1,1789,portic_standardized_fr
Tonnay-Charente,Cargaison inconnue,589,1789,portic_standardized_fr
Tonnay-Charente,Cercles,1,1789,portic_standardized_fr
Tonnay-Charente,Chaux,1,1789,portic_standardized_fr
Tonnay-Charente,Diverses marchandises,1,1789,portic_standardized_fr
Tonnay-Charente,Eau-de-vie,3,1789,portic_standardized_fr
Tonnay-Charente,Fagots,1,1789,portic_standardized_fr
Tonnay-Charente,Fer,1,1789,portic_standardized_fr
Tonnay-Charente,Fèves,1,1789,portic_standardized_fr
Tonnay-Charente,Lest,1,1789,portic_standardized_fr
Tonnay-Charente,Peaux de bœuf,1,1789,portic_standardized_fr
Tonnay-Charente,Pierres,3,1789,portic_standardized_fr
Tonnay-Charente,Planches,1,1789,portic_standardized_fr
Tonnay-Charente,Pommes,2,1789,portic_standardized_fr
Tonnay-Charente,Vide,17,1789,portic_standardized_fr
Tonnay-Charente,Vin,1,1789,portic_standardized_fr
Tonnay-Charente,Vinaigre,1,1789,portic_standardized_fr
l'Aiguillon,Eau-de-vie,1,1789,portic_standardized_fr
l'Aiguillon,Planches,1,1789,portic_standardized_fr
l'Aiguillon,Vide,3,1789,portic_standardized_fr
l'Aiguillon,Vinaigre,2,1789,portic_standardized_fr
mer des Pertuis,Futailles vides,1,1789,portic_standardized_fr
mer des Pertuis,Vin,1,1789,portic_standardized_fr
île d'Oléron,Eau-de-vie,3,1789,portic_standardized_fr
île d'Oléron,Fèves,2,1789,portic_standardized_fr
île d'Oléron,Marchandises permises,3,1789,portic_standardized_fr
île d'Oléron,Orge,2,1789,portic_standardized_fr
île d'Oléron,Vide,8,1789,portic_standardized_fr
île d'Oléron,Vin,1,1789,portic_standardized_fr
île d'Yeu,Vide,1,1789,portic_standardized_fr
île d'Yeu,Vin,1,1789,portic_standardized_fr
île de Bouin,Cargaison inconnue,11,1789,portic_standardized_fr
île de Bouin,Froment,5,1789,portic_standardized_fr
île de Bouin,Fèves,4,1789,portic_standardized_fr
île de Bouin,Sel,85,1789,portic_standardized_fr
île de Ré,Vide,1,1789,portic_standardized_fr
île de Ré,Vin,1,1789,portic_standardized_fr
